"euid","half","name","play_time","grab","grab_team_for","grab_team_against","grab_whilst_opponents_prevent","grab_whilst_opponents_prevent_team_for","grab_whilst_opponents_prevent_team_against","opponents_grab_whilst_my_prevent","cap","cap_team_for","cap_team_against","hold","hold_team_for","hold_team_against","prevent","prevent_team_for","prevent_team_against","block","block_team_for","block_team_against","button","button_team_for","button_team_against","drop","drop_team_for","drop_team_against","drop_within_my_half","drop_within_my_half_team_for","drop_within_my_half_team_against","drop_within_5_tiles_from_my_base","drop_within_2_tiles_from_my_base","return","return_team_for","return_team_against","return_streak","return_from_button","return_from_button_team_for","return_from_button_team_against","return_within_my_half","return_within_my_half_team_for","return_within_my_half_team_against","return_within_5_tiles_from_opponents_base","return_within_5_tiles_from_opponents_base_team_for","return_within_5_tiles_from_opponents_base_team_against","return_within_2_tiles_from_opponents_base","return_within_2_tiles_from_opponents_base_team_for","return_within_2_tiles_from_opponents_base_team_against","key_return","key_return_team_for","key_return_team_against","quick_return","quick_return_team_for","quick_return_team_against","tag","tag_team_for","tag_team_against","tag_streak","tag_within_my_half","tag_within_my_half_team_for","tag_within_my_half_team_against","pop","pop_team_for","pop_team_against","pop_within_my_half","pop_within_my_half_team_for","pop_within_my_half_team_against","kiss","kiss_team","good_kiss","good_kiss_team","bad_kiss","bad_kiss_team","flaccid","flaccid_team_for","flaccid_team_against","long_hold","long_hold_team_for","long_hold_team_against","long_hold_and_cap","long_hold_and_cap_team_for","long_hold_and_cap_team_against","super_hold","super_hold_team_for","super_hold_team_against","super_hold_and_cap","super_hold_and_cap_team_for","super_hold_and_cap_team_against","regrab","regrab_team_for","regrab_team_against","handoff","handoff_team_for","handoff_team_against","good_handoff","good_handoff_team_for","good_handoff_team_against","reset_from_my_return","reset_from_my_prevent","reset_team_for","reset_team_against","pup_rb","pup_rb_time","pup_rb_team_for","pup_rb_team_for_time","pup_rb_team_against","pup_rb_team_against_time","pup_jj","pup_jj_time","pup_jj_team_for","pup_jj_team_for_time","pup_jj_team_against","pup_jj_team_against_time","pup_tp","pup_tp_time","pup_tp_team_for","pup_tp_team_for_time","pup_tp_team_against","pup_tp_team_against_time","cap_from_prevent","cap_from_prevent_team_for","cap_from_prevent_team_against","cap_from_my_prevent","cap_from_block","cap_from_block_team_for","cap_from_block_team_against","cap_from_my_block","cap_from_regrab","cap_from_regrab_team_for","cap_from_regrab_team_against","cap_from_handoff","cap_from_my_handoff","cap_from_handoff_team_for","cap_from_handoff_team_against","cap_from_grab_whilst_opponents_prevent","cap_from_grab_whilst_opponents_prevent_team_for","cap_from_grab_whilst_opponents_prevent_team_against","prevent_whilst_team_hold_time","hold_whilst_team_prevent_time","hold_whilst_prevent_team_for","hold_whilst_prevent_team_against","hold_whilst_opponents_dont","hold_whilst_opponents_dont_team_for","hold_whilst_opponents_dont_team_against","longest_hold","result_half_win","result_half_tie","result_half_lose","position_win","position_win_time","position_tie","position_tie_time","position_loss","position_loss_time","kept_flag","score","team","flair","map","server","Season","Week","Team.1","Team.2","Half"
886035,1,"TheBigMac",600,7,36,32,1,8,8,6,0,0,1,78,419,453,88,192,188,32,201,193,0,0,25,7,36,31,5,16,19,1,0,6,30,33,3,0,0,1,3,12,18,1,7,5,0,1,1,0,0,1,3,4,3,6,32,44,3,3,13,27,10,53,39,6,21,24,1,2,1,1,0,1,1,3,4,1,6,11,0,0,1,0,0,0,0,0,0,3,20,18,0,1,1,0,1,1,0,0,0,2,1,1,2,15,4,26,1,20,2,40,10,200,0,0,1,20,8,160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,29,47,2,63,97,35,0,0,1,0,0,1,574,1,26,0,27,2,"winRate.insane","Wormy","tagpro-orbit.koalabeast.com",7,"QF","RBC","T&R","half.2"
886035,1,"Hyponome",600,4,32,36,0,8,8,7,0,1,0,42,453,419,77,188,192,45,193,201,0,25,0,4,31,36,3,19,16,1,1,13,33,30,4,0,1,0,8,18,12,2,5,7,0,1,1,0,1,0,2,3,4,19,44,32,6,14,27,13,7,39,53,5,24,21,0,2,0,1,0,1,0,4,3,1,11,6,0,1,0,0,0,0,0,0,0,3,18,20,0,1,1,0,1,1,2,0,2,0,0,0,4,26,2,15,2,40,10,200,2,40,3,60,8,160,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,5,47,29,9,97,63,23,1,0,0,1,26,1,574,0,0,0,45,1,"event.survivor","Wormy","tagpro-orbit.koalabeast.com",7,"QF","RBC","T&R","half.2"
886035,1,"weisbrot",600,4,32,36,1,8,8,6,0,1,0,84,453,419,79,188,192,30,193,201,0,25,0,4,31,36,3,19,16,0,0,14,33,30,5,0,1,0,8,18,12,1,5,7,1,1,1,1,1,0,1,3,4,16,44,32,6,10,27,13,7,39,53,5,24,21,1,2,0,1,1,1,0,4,3,2,11,6,0,1,0,0,0,0,0,0,0,3,18,20,0,1,1,0,1,1,0,2,2,0,1,2,4,26,2,15,5,100,10,200,2,40,2,40,8,160,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48,4,47,29,15,97,63,35,1,0,0,1,26,1,574,0,0,0,51,1,"","Wormy","tagpro-orbit.koalabeast.com",7,"QF","RBC","T&R","half.2"
886035,1,"nub",600,11,32,36,5,8,8,1,1,1,0,150,453,419,21,188,192,48,193,201,5,25,0,10,31,36,5,19,16,3,0,3,33,30,3,0,1,0,1,18,12,1,5,7,0,1,1,0,1,0,0,3,4,5,44,32,4,2,27,13,11,39,53,6,24,21,0,2,0,1,0,1,1,4,3,4,11,6,1,1,0,0,0,0,0,0,0,4,18,20,1,1,1,1,1,1,0,0,2,0,1,5,4,26,2,15,1,20,10,200,2,40,2,40,8,160,1,20,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14,15,47,29,33,97,63,30,1,0,0,1,26,1,574,0,0,0,76,1,"event.lgbt","Wormy","tagpro-orbit.koalabeast.com",7,"QF","RBC","T&R","half.2"
886035,1,"Strategio",600,13,32,36,2,8,8,0,0,1,0,177,453,419,11,188,192,69,193,201,20,25,0,13,31,36,8,19,16,3,0,3,33,30,1,1,1,0,1,18,12,1,5,7,0,1,1,0,1,0,0,3,4,4,44,32,1,1,27,13,14,39,53,8,24,21,1,2,1,1,0,1,3,4,3,4,11,6,0,1,0,0,0,0,0,0,0,8,18,20,0,1,1,0,1,1,0,0,2,0,2,19,4,26,2,15,2,40,10,200,2,40,1,20,8,160,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,24,47,29,41,97,63,28,1,0,0,1,26,1,574,0,0,0,27,1,"degree.abc","Wormy","tagpro-orbit.koalabeast.com",7,"QF","RBC","T&R","half.2"
886035,1,"unvrs",600,5,36,32,1,8,8,5,0,0,1,51,419,453,83,192,188,51,201,193,0,0,25,5,36,31,1,16,19,0,0,10,30,33,3,0,0,1,5,12,18,2,7,5,1,1,1,0,0,1,0,4,3,10,32,44,3,5,13,27,11,53,39,1,21,24,0,2,0,1,0,1,0,3,4,1,6,11,0,0,1,0,0,0,0,0,0,2,20,18,0,1,1,0,1,1,0,0,0,2,0,0,2,15,4,26,0,0,2,40,10,200,0,0,1,20,8,160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,0,29,47,1,63,97,25,0,0,1,0,0,1,574,1,26,0,28,2,"event.birthday2","Wormy","tagpro-orbit.koalabeast.com",7,"QF","RBC","T&R","half.2"
886035,1,"GrammarJew",600,10,36,32,1,8,8,1,0,0,1,94,419,453,4,192,188,78,201,193,0,0,25,10,36,31,3,16,19,0,0,13,30,33,3,0,0,1,4,12,18,4,7,5,0,1,1,0,0,1,1,4,3,15,32,44,3,5,13,27,15,53,39,5,21,24,1,2,0,1,1,1,1,3,4,2,6,11,0,0,1,0,0,0,0,0,0,7,20,18,1,1,1,1,1,1,0,0,0,2,0,0,2,15,4,26,1,20,2,40,10,200,1,20,1,20,8,160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,29,47,26,63,97,28,0,0,1,0,0,1,574,1,26,0,33,2,"special.supporter","Wormy","tagpro-orbit.koalabeast.com",7,"QF","RBC","T&R","half.2"
896873,1,"Sherrattinho",600,4,25,26,4,21,15,11,0,2,2,32,132,146,233,543,476,15,70,129,5,10,15,4,23,24,0,5,3,0,0,12,24,21,2,0,0,2,12,21,18,0,1,0,0,0,0,0,0,1,2,6,10,12,30,26,2,12,26,21,8,49,41,4,28,5,0,2,0,1,0,0,2,10,6,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,1,1,1,1,2,2,1,4,7,73,9,48,2,40,6,131,4,80,1,20,5,100,4,80,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,66,11,77,70,28,114,129,28,0,1,0,0,0,2,223,1,377,0,46,2,"event.stPatricksDay","GeoKoala","tagpro-orbit.koalabeast.com",7,"SF","BDN","KFC","half.2"
896873,1,"Sam-",600,13,25,26,11,21,15,4,2,2,2,40,132,146,34,543,476,10,70,129,5,10,15,11,23,24,2,5,3,0,0,4,24,21,1,0,0,2,3,21,18,1,1,0,0,0,0,0,0,1,3,6,10,6,30,26,1,4,26,21,21,49,41,10,28,5,1,2,1,1,0,0,5,10,6,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,1,1,0,0,2,2,2,29,7,73,9,48,0,0,6,131,4,80,1,20,5,100,4,80,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,14,29,77,70,36,114,129,9,0,1,0,0,0,2,223,1,377,0,39,2,"event.halloween2","GeoKoala","tagpro-orbit.koalabeast.com",7,"SF","BDN","KFC","half.2"
896873,1,"Some Ball 3",600,8,26,25,4,15,21,1,0,2,2,60,146,132,16,476,543,52,129,70,0,15,10,8,24,23,0,3,5,0,0,1,21,24,1,0,2,0,1,18,21,0,0,1,0,0,0,0,1,0,1,10,6,3,26,30,1,1,21,26,13,41,49,0,5,28,0,2,0,0,0,1,1,6,10,1,1,2,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,1,1,1,0,0,2,2,3,6,9,48,7,73,1,20,4,80,6,131,2,40,4,80,5,100,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,26,70,77,55,129,114,23,0,1,0,1,377,2,223,0,0,0,28,1,"","GeoKoala","tagpro-orbit.koalabeast.com",7,"SF","BDN","KFC","half.2"
896873,1,"YoungSinatra",600,0,25,26,0,21,15,12,0,2,2,0,132,146,275,543,476,0,70,129,0,10,15,0,23,24,0,5,3,0,0,6,24,21,5,0,0,2,6,21,18,0,1,0,0,0,0,0,0,1,1,6,10,9,30,26,8,9,26,21,6,49,41,6,28,5,0,2,0,1,0,0,0,10,6,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,1,1,1,1,2,2,1,3,7,73,9,48,2,40,6,131,4,80,2,40,5,100,4,80,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,97,0,77,70,0,114,129,0,0,1,0,0,0,2,223,1,377,0,32,2,"","GeoKoala","tagpro-orbit.koalabeast.com",7,"SF","BDN","KFC","half.2"
896873,1,"Booya Ball",600,2,26,25,1,15,21,14,1,2,2,15,146,132,253,476,543,22,129,70,10,15,10,1,24,23,0,3,5,0,0,9,21,24,5,2,2,0,8,18,21,0,0,1,0,0,0,1,1,0,3,10,6,10,26,30,5,9,21,26,3,41,49,1,5,28,0,2,0,0,0,1,0,6,10,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,1,1,1,1,2,2,2,8,9,48,7,73,2,40,4,80,6,131,2,40,4,80,5,100,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,62,11,70,77,15,129,114,9,0,1,0,1,377,2,223,0,0,0,61,1,"event.carrot","GeoKoala","tagpro-orbit.koalabeast.com",7,"SF","BDN","KFC","half.2"
896873,1,"okthen",600,0,26,25,0,15,21,11,0,2,2,0,146,132,177,476,543,25,129,70,5,15,10,0,24,23,0,3,5,0,0,8,21,24,4,0,2,0,6,18,21,0,0,1,0,0,0,0,1,0,5,10,6,9,26,30,4,7,21,26,6,41,49,1,5,28,0,2,0,0,0,1,0,6,10,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,1,1,1,0,2,2,3,34,9,48,7,73,0,0,4,80,6,131,0,0,4,80,5,100,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,48,0,70,77,0,129,114,0,0,1,0,1,377,2,223,0,0,0,35,1,"degree.freezing","GeoKoala","tagpro-orbit.koalabeast.com",7,"SF","BDN","KFC","half.2"
896873,1,"MagicPigeon",600,8,25,26,6,21,15,0,0,2,2,60,132,146,1,543,476,45,70,129,0,10,15,8,23,24,3,5,3,0,0,2,24,21,2,0,0,2,0,21,18,0,1,0,0,0,0,0,0,1,0,6,10,3,30,26,2,1,26,21,14,49,41,8,28,5,1,2,0,1,0,0,3,10,6,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,1,0,0,2,2,3,36,7,73,9,48,2,51,6,131,4,80,1,20,5,100,4,80,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,37,77,70,50,114,129,27,0,1,0,0,0,2,223,1,377,0,27,2,"boards.day","GeoKoala","tagpro-orbit.koalabeast.com",7,"SF","BDN","KFC","half.2"
896873,1,"TDD",600,16,26,25,10,15,21,4,1,2,2,70,146,132,30,476,543,30,129,70,0,15,10,15,24,23,3,3,5,1,0,3,21,24,2,0,2,0,3,18,21,0,0,1,0,0,0,0,1,0,1,10,6,4,26,30,2,4,21,26,19,41,49,3,5,28,2,2,0,0,1,1,5,6,10,0,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,2,2,0,1,1,0,1,2,2,1,0,9,48,7,73,1,20,4,80,6,131,0,0,4,80,5,100,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,25,32,70,77,59,129,114,15,0,1,0,1,377,2,223,0,0,0,32,1,"event.stPatricksDay","GeoKoala","tagpro-orbit.koalabeast.com",7,"SF","BDN","KFC","half.2"
896866,1,"Green",600,4,35,39,2,20,19,7,0,2,1,22,259,344,119,280,404,35,166,250,5,20,15,4,32,37,1,12,13,0,0,9,33,30,4,0,0,0,4,20,19,2,3,4,1,1,1,0,1,0,2,9,5,11,37,36,4,5,21,23,7,42,43,3,15,17,0,1,0,1,0,0,1,5,9,0,3,5,0,1,0,0,0,0,0,0,0,1,7,12,0,0,3,0,0,0,1,0,3,3,2,8,4,28,4,5,0,0,4,80,3,66,2,40,3,65,7,140,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,22,10,36,90,12,80,165,12,1,0,0,1,459,1,141,0,0,0,31,2,"event.stPatricksDay2","Wormy","tagpro-orbit.koalabeast.com",7,"SF","WBA","T&R","half.2"
896866,1,"Hyponome",600,6,39,35,3,19,20,13,0,1,2,76,344,259,171,404,280,63,250,166,0,15,20,6,37,32,2,13,12,1,0,10,30,33,4,0,0,0,8,19,20,0,4,3,0,1,1,0,0,1,3,5,9,14,36,37,5,11,23,21,8,43,42,3,17,15,0,1,0,0,0,1,2,9,5,1,5,3,0,0,1,0,0,0,0,0,0,1,12,7,1,3,0,0,0,0,0,2,3,3,2,3,4,5,4,28,0,0,3,66,4,80,5,100,7,140,3,65,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,87,8,90,36,12,165,80,51,0,0,1,0,0,1,141,1,459,0,53,1,"degree.boiling","Wormy","tagpro-orbit.koalabeast.com",7,"SF","WBA","T&R","half.2"
896866,1,"Strategio",600,16,39,35,7,19,20,0,1,1,2,141,344,259,30,404,280,45,250,166,5,15,20,14,37,32,5,13,12,2,1,2,30,33,1,0,0,0,0,19,20,1,4,3,0,1,1,0,0,1,0,5,9,3,36,37,1,1,23,21,16,43,42,7,17,15,0,1,0,0,0,1,4,9,5,2,5,3,0,0,1,0,0,0,0,0,0,3,12,7,0,3,0,0,0,0,1,0,3,3,2,2,4,5,4,28,1,20,3,66,4,80,1,20,7,140,3,65,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,13,23,90,36,76,165,80,33,0,0,1,0,0,1,141,1,459,1,38,1,"degree.abc","Wormy","tagpro-orbit.koalabeast.com",7,"SF","WBA","T&R","half.2"
896866,1,"nub",600,10,39,35,6,19,20,4,0,1,2,79,344,259,72,404,280,69,250,166,5,15,20,10,37,32,3,13,12,0,0,10,30,33,3,0,0,0,6,19,20,3,4,3,1,1,1,0,0,1,1,5,9,11,36,37,4,6,23,21,10,43,42,3,17,15,1,1,0,0,1,1,2,9,5,1,5,3,0,0,1,0,0,0,0,0,0,5,12,7,0,3,0,0,0,0,2,0,3,3,0,0,4,5,4,28,2,46,3,66,4,80,1,20,7,140,3,65,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,57,23,90,36,32,165,80,34,0,0,1,0,0,1,141,1,459,0,39,1,"event.lgbt","Wormy","tagpro-orbit.koalabeast.com",7,"SF","WBA","T&R","half.2"
896866,1,"ethce",600,6,35,39,2,20,19,8,1,2,1,42,259,344,101,280,404,61,166,250,0,20,15,4,32,37,1,12,13,1,0,9,33,30,5,0,0,0,7,20,19,0,3,4,0,1,1,0,1,0,2,9,5,11,37,36,7,7,21,23,8,42,43,1,15,17,0,1,0,1,0,0,1,5,9,0,3,5,0,1,0,0,0,0,0,0,0,2,7,12,0,0,3,0,0,0,1,2,3,3,2,20,4,28,4,5,3,60,4,80,3,66,1,25,3,65,7,140,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,14,2,36,90,12,80,165,18,1,0,0,1,459,1,141,0,0,1,59,2,"winRate.insane","Wormy","tagpro-orbit.koalabeast.com",7,"SF","WBA","T&R","half.2"
896866,1,"4am",600,15,35,39,11,20,19,6,1,2,1,127,259,344,33,280,404,40,166,250,10,20,15,14,32,37,5,12,13,2,1,6,33,30,2,0,0,0,5,20,19,0,3,4,0,1,1,0,1,0,3,9,5,6,37,36,2,5,21,23,15,42,43,5,15,17,1,1,1,1,0,0,1,5,9,2,3,5,1,1,0,0,0,0,0,0,0,2,7,12,0,0,3,0,0,0,1,1,3,3,0,0,4,28,4,5,1,20,4,80,3,66,0,0,3,65,7,140,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,15,16,36,90,45,80,165,26,1,0,0,1,459,1,141,0,0,0,35,2,"winRate.insane","Wormy","tagpro-orbit.koalabeast.com",7,"SF","WBA","T&R","half.2"
896866,1,"weisbrot",600,7,39,35,3,19,20,13,0,1,2,48,344,259,131,404,280,72,250,166,5,15,20,7,37,32,3,13,12,0,0,8,30,33,2,0,0,0,5,19,20,0,4,3,0,1,1,0,0,1,1,5,9,8,36,37,2,5,23,21,9,43,42,4,17,15,0,1,0,0,0,1,1,9,5,1,5,3,0,0,1,0,0,0,0,0,0,3,12,7,2,3,0,0,0,0,0,1,3,3,0,0,4,5,4,28,0,0,3,66,4,80,0,0,7,140,3,65,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,38,36,90,36,46,165,80,20,0,0,1,0,0,1,141,1,459,0,28,1,"","Wormy","tagpro-orbit.koalabeast.com",7,"SF","WBA","T&R","half.2"
896866,1,"BERLIN BALL",600,10,35,39,5,20,19,9,0,2,1,68,259,344,27,280,404,30,166,250,5,20,15,10,32,37,5,12,13,1,0,9,33,30,3,0,0,0,4,20,19,1,3,4,0,1,1,1,1,0,2,9,5,9,37,36,3,4,21,23,12,42,43,6,15,17,0,1,0,1,0,0,2,5,9,1,3,5,0,1,0,0,0,0,0,0,0,2,7,12,0,0,3,0,0,0,0,0,3,3,0,0,4,28,4,5,0,0,4,80,3,66,0,0,3,65,7,140,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,13,8,36,90,11,80,165,22,1,0,0,1,459,1,141,0,0,0,16,2,"winRate.insane","Wormy","tagpro-orbit.koalabeast.com",7,"SF","WBA","T&R","half.2"
907769,1,"4am",600,15,43,29,7,22,13,2,0,0,3,105,326,333,21,228,298,71,232,139,5,15,20,15,43,26,5,13,10,1,0,2,23,43,1,0,0,0,1,14,30,0,1,1,0,1,0,0,0,1,0,4,9,4,30,51,2,1,15,34,17,55,37,5,19,20,1,1,0,0,1,1,5,9,4,1,2,6,0,0,1,0,0,0,0,0,0,5,13,9,1,2,1,0,0,0,0,0,2,7,0,0,2,7,4,24,0,0,3,60,8,160,1,20,4,80,5,107,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,0,0,2,14,8,48,32,29,94,101,21,0,0,1,0,0,1,138,1,462,0,17,1,"winRate.insane","Wormy","tagpro-chord.koalabeast.com",7,"F","BDN","WBA","half.2"
907769,1,"Green",600,4,43,29,1,22,13,6,0,0,3,27,326,333,103,228,298,56,232,139,10,15,20,4,43,26,1,13,10,0,0,13,23,43,4,0,0,0,8,14,30,1,1,1,1,1,0,0,0,1,1,4,9,14,30,51,4,8,15,34,8,55,37,3,19,20,0,1,0,0,0,1,0,9,4,0,2,6,0,0,1,0,0,0,0,0,0,2,13,9,0,2,1,0,0,0,2,0,2,7,0,0,2,7,4,24,0,0,3,60,8,160,1,20,4,80,5,107,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,0,0,2,37,3,48,32,3,94,101,15,0,0,1,0,0,1,138,1,462,0,37,1,"event.stPatricksDay2","Wormy","tagpro-chord.koalabeast.com",7,"F","BDN","WBA","half.2"
907769,1,"Sherrattinho",600,5,29,43,3,13,22,13,0,3,0,77,333,326,105,298,228,38,139,232,0,20,15,5,26,43,2,10,13,0,0,15,43,23,6,0,0,0,12,30,14,0,1,1,0,0,1,1,1,0,4,9,4,15,51,30,6,12,34,15,8,37,55,4,20,19,0,1,0,1,0,0,1,4,9,2,6,2,0,1,0,0,0,0,0,0,0,3,9,13,0,1,2,0,0,0,2,2,7,2,1,10,4,24,2,7,1,20,8,160,3,60,0,0,5,107,4,80,0,2,0,1,0,3,0,2,0,1,0,0,0,1,0,0,2,0,26,3,32,48,20,101,94,33,1,0,0,1,462,1,138,0,0,0,41,2,"event.stPatricksDay","Wormy","tagpro-chord.koalabeast.com",7,"F","BDN","WBA","half.2"
907769,1,"Sam-",600,13,29,43,7,13,22,4,3,3,0,161,333,326,37,298,228,47,139,232,0,20,15,10,26,43,3,10,13,0,0,7,43,23,2,0,0,0,7,30,14,0,1,1,0,0,1,0,1,0,2,9,4,7,51,30,2,7,34,15,12,37,55,5,20,19,0,1,0,1,0,0,2,4,9,3,6,2,1,1,0,0,0,0,0,0,0,3,9,13,0,1,2,0,0,0,2,2,7,2,1,4,4,24,2,7,3,60,8,160,3,60,0,0,5,107,4,80,2,2,0,0,0,3,0,0,1,1,0,0,1,1,0,2,2,0,20,13,32,48,42,101,94,39,1,0,0,1,462,1,138,0,0,0,84,2,"event.halloween2","Wormy","tagpro-chord.koalabeast.com",7,"F","BDN","WBA","half.2"
907769,1,"YoungSinatra",600,1,29,43,0,13,22,16,0,3,0,6,333,326,127,298,228,15,139,232,0,20,15,1,26,43,1,10,13,0,0,12,43,23,7,0,0,0,7,30,14,0,1,1,0,0,1,0,1,0,2,9,4,16,51,30,11,10,34,15,3,37,55,3,20,19,0,1,0,1,0,0,0,4,9,0,6,2,0,1,0,0,0,0,0,0,0,1,9,13,0,1,2,0,0,0,2,3,7,2,2,10,4,24,2,7,2,40,8,160,3,60,3,60,5,107,4,80,0,2,0,2,0,3,0,1,0,1,0,0,0,1,0,0,2,0,33,0,32,48,0,101,94,6,1,0,0,1,462,1,138,0,0,0,44,2,"","Wormy","tagpro-chord.koalabeast.com",7,"F","BDN","WBA","half.2"
907769,1,"ethce",600,7,43,29,4,22,13,7,0,0,3,80,326,333,84,228,298,30,232,139,0,15,20,7,43,26,5,13,10,0,0,5,23,43,2,0,0,0,4,14,30,0,1,1,0,1,0,0,0,1,3,4,9,5,30,51,2,4,15,34,11,55,37,8,19,20,0,1,0,0,0,1,1,9,4,1,2,6,0,0,1,0,0,0,0,0,0,3,13,9,0,2,1,0,0,0,0,1,2,7,1,2,2,7,4,24,2,40,3,60,8,160,0,0,4,80,5,107,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,0,0,2,18,18,48,32,24,94,101,22,0,0,1,0,0,1,138,1,462,0,24,1,"winRate.insane","Wormy","tagpro-chord.koalabeast.com",7,"F","BDN","WBA","half.2"
907769,1,"BERLIN BALL",600,17,43,29,10,22,13,3,0,0,3,114,326,333,20,228,298,75,232,139,0,15,20,17,43,26,2,13,10,0,0,3,23,43,1,0,0,0,1,14,30,0,1,1,0,1,0,0,0,1,0,4,9,7,30,51,4,2,15,34,19,55,37,3,19,20,0,1,0,0,0,1,3,9,4,0,2,6,0,0,1,0,0,0,0,0,0,3,13,9,1,2,1,0,0,0,0,1,2,7,1,5,2,7,4,24,1,20,3,60,8,160,2,40,4,80,5,107,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,0,0,2,17,19,48,32,38,94,101,17,0,0,1,0,0,1,138,1,462,0,22,1,"winRate.insane","Wormy","tagpro-chord.koalabeast.com",7,"F","BDN","WBA","half.2"
907769,1,"MagicPigeon",600,10,29,43,3,13,22,4,0,3,0,89,333,326,29,298,228,40,139,232,20,20,15,10,26,43,4,10,13,1,1,9,43,23,3,0,0,0,4,30,14,1,1,1,0,0,1,0,1,0,1,9,4,13,51,30,4,5,34,15,14,37,55,8,20,19,1,1,1,1,0,0,1,4,9,1,6,2,0,1,0,0,0,0,0,0,0,2,9,13,1,1,2,0,0,0,1,0,7,2,0,0,4,24,2,7,2,40,8,160,3,60,2,47,5,107,4,80,0,2,0,1,0,3,0,2,0,1,0,1,0,1,0,0,2,0,7,16,32,48,39,101,94,27,1,0,0,1,462,1,138,0,0,0,31,2,"winRate.insane","Wormy","tagpro-chord.koalabeast.com",7,"F","BDN","WBA","half.2"
139894,1,"imperious",598,14,37,41,4,15,10,1,3,3,3,114,308,357,7,306,371,57,199,263,10,60,30,11,34,38,3,11,18,0,0,8,37,33,2,0,0,0,1,19,23,3,6,4,0,1,2,0,0,2,0,4,4,9,45,41,2,2,25,27,12,45,53,3,15,23,0,1,0,1,0,0,2,4,4,1,3,2,0,0,0,0,0,0,0,0,0,7,18,21,0,0,0,0,0,0,0,0,1,4,2,14,5,30,4,28,1,20,7,140,3,60,0,0,5,100,6,120,1,1,2,0,1,1,2,0,1,1,0,0,0,0,0,1,1,1,5,27,70,109,43,110,158,35,0,1,0,0,0,3,301,2,214,0,50,2,"","Transilio","tagpro-orbit.koalabeast.com",5,"9","FKP","HCA","extra.1"
139894,1,"Grapefruit",600,5,37,41,1,15,10,9,0,3,3,39,308,357,145,306,371,25,199,263,20,60,30,5,34,38,2,11,18,0,0,15,37,33,6,0,0,0,10,19,23,0,6,4,0,1,2,0,0,2,2,4,4,17,45,41,7,11,25,27,9,45,53,4,15,23,0,1,0,1,0,0,1,4,4,1,3,2,0,0,0,0,0,0,0,0,0,3,18,21,0,0,0,0,0,0,1,0,1,4,0,0,5,30,4,28,1,20,7,140,3,60,2,40,5,100,6,120,0,1,2,1,0,1,2,0,0,1,0,0,0,0,0,0,1,1,70,0,70,109,0,110,158,23,0,1,0,0,0,3,386,2,214,0,37,2,"special.contest","Transilio","tagpro-orbit.koalabeast.com",5,"9","FKP","HCA","extra.1"
